# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
318700.0 1000 -0.030 1.156 0.009 0.392 0.002015 0.001976 0.001995 2.862e+05 3.292e+04 1.596e+05 -8.143 1.537 -3.303 4.009e+05
318800.0 1000 -0.030 1.159 0.009 0.390 0.002015 0.001976 0.001995 2.879e+05 3.262e+04 1.602e+05 -8.166 1.527 -3.32 4.009e+05
318900.0 1000 -0.030 1.162 0.009 0.388 0.002015 0.001976 0.001995 2.895e+05 3.231e+04 1.609e+05 -8.185 1.516 -3.334 4.009e+05
319000.0 1000 -0.030 1.166 0.008 0.387 0.002015 0.001976 0.001995 2.911e+05 3.201e+04 1.616e+05 -8.103 1.494 -3.304 4.009e+05
319100.0 1000 -0.030 1.169 0.008 0.385 0.002015 0.001976 0.001995 2.927e+05 3.172e+04 1.622e+05 -7.506 1.417 -3.044 4.009e+05
319200.0 1000 -0.030 1.172 0.008 0.383 0.002015 0.001976 0.001995 2.941e+05 3.145e+04 1.628e+05 -6.791 1.329 -2.731 4.009e+05
319300.0 1000 -0.030 1.174 0.008 0.382 0.002015 0.001976 0.001995 2.954e+05 3.119e+04 1.633e+05 -6.069 1.243 -2.413 4.009e+05
319400.0 1000 -0.030 1.177 0.008 0.380 0.002015 0.001976 0.001995 2.966e+05 3.095e+04 1.638e+05 -5.341 1.157 -2.092 4.009e+05
319500.0 1000 -0.030 1.178 0.008 0.379 0.002015 0.001976 0.001995 2.975e+05 3.073e+04 1.641e+05 -4.608 1.073 -1.768 4.009e+05
319600.0 1000 -0.030 1.180 0.008 0.377 0.002015 0.001976 0.001995 2.984e+05 3.052e+04 1.645e+05 -3.87 0.9897 -1.44 4.009e+05
319700.0 1000 -0.030 1.182 0.008 0.376 0.002015 0.001976 0.001995 2.991e+05 3.033e+04 1.647e+05 -3.129 0.9076 -1.11 4.009e+05
319800.0 1000 -0.030 1.183 0.008 0.375 0.002015 0.001976 0.001995 2.996e+05 3.016e+04 1.649e+05 -2.384 0.8263 -0.7787 4.009e+05
319900.0 1000 -0.031 1.183 0.008 0.374 0.002015 0.001976 0.001995 3e+05 3e+04 1.65e+05 -1.637 0.7459 -0.4454 4.009e+05
320000.0 1000 -0.031 1.184 0.008 0.373 0.002015 0.001976 0.001995 3.003e+05 2.986e+04 1.651e+05 -0.8878 0.6662 -0.1108 4.009e+05
320100.0 1000 -0.031 1.184 0.008 0.373 0.002015 0.001976 0.001995 3.004e+05 2.973e+04 1.651e+05 -0.1381 0.5872 0.2245 4.009e+05
320200.0 1000 -0.031 1.184 0.008 0.372 0.002015 0.001976 0.001995 3.004e+05 2.962e+04 1.65e+05 0.6117 0.5088 0.5602 4.009e+05
320300.0 1000 -0.030 1.184 0.008 0.371 0.002015 0.001976 0.001995 3.002e+05 2.953e+04 1.648e+05 1.361 0.4308 0.8959 4.009e+05
320400.0 1000 -0.030 1.183 0.008 0.371 0.002015 0.001976 0.001995 2.998e+05 2.945e+04 1.646e+05 2.109 0.3533 1.231 4.009e+05
320500.0 1000 -0.030 1.182 0.008 0.370 0.002015 0.001976 0.001995 2.993e+05 2.939e+04 1.644e+05 2.855 0.2762 1.565 4.009e+05
320600.0 1000 -0.030 1.181 0.008 0.370 0.002015 0.001976 0.001995 2.987e+05 2.934e+04 1.64e+05 3.597 0.1993 1.898 4.009e+05
320700.0 1000 -0.030 1.179 0.007 0.370 0.002015 0.001976 0.001995 2.979e+05 2.931e+04 1.636e+05 4.337 0.1227 2.23 4.009e+05
320800.0 1000 -0.030 1.177 0.007 0.370 0.002015 0.001976 0.001995 2.969e+05 2.929e+04 1.631e+05 5.072 0.04612 2.559 4.009e+05
320900.0 1000 -0.030 1.175 0.007 0.370 0.002015 0.001976 0.001995 2.958e+05 2.929e+04 1.626e+05 5.802 -0.03038 2.886 4.009e+05
321000.0 1000 -0.030 1.173 0.007 0.370 0.002015 0.001976 0.001995 2.946e+05 2.93e+04 1.62e+05 6.414 -0.09578 3.159 4.009e+05
321100.0 1000 -0.030 1.170 0.007 0.370 0.002015 0.001976 0.001995 2.933e+05 2.932e+04 1.613e+05 6.505 -0.1097 3.198 4.009e+05
321200.0 1000 -0.030 1.167 0.007 0.370 0.002015 0.001976 0.001995 2.92e+05 2.935e+04 1.607e+05 6.496 -0.1136 3.191 4.009e+05
321300.0 1000 -0.030 1.165 0.007 0.370 0.002015 0.001976 0.001995 2.907e+05 2.937e+04 1.6e+05 6.481 -0.117 3.182 4.009e+05
321400.0 1000 -0.030 1.162 0.007 0.370 0.002015 0.001976 0.001995 2.894e+05 2.939e+04 1.594e+05 6.466 -0.1204 3.173 4.009e+05
321500.0 1000 -0.030 1.160 0.007 0.371 0.002015 0.001976 0.001995 2.881e+05 2.942e+04 1.588e+05 6.451 -0.1238 3.164 4.009e+05
321600.0 1000 -0.030 1.157 0.007 0.371 0.002015 0.001976 0.001995 2.868e+05 2.944e+04 1.581e+05 6.436 -0.1272 3.155 4.009e+05
321700.0 1000 -0.030 1.155 0.007 0.371 0.002015 0.001976 0.001995 2.856e+05 2.947e+04 1.575e+05 6.422 -0.1306 3.146 4.009e+05
321800.0 1000 -0.030 1.152 0.007 0.371 0.002015 0.001976 0.001995 2.843e+05 2.949e+04 1.569e+05 6.407 -0.134 3.136 4.009e+05
321900.0 1000 -0.030 1.149 0.007 0.371 0.002015 0.001976 0.001995 2.83e+05 2.952e+04 1.563e+05 6.392 -0.1373 3.127 4.009e+05
322000.0 1000 -0.029 1.147 0.007 0.371 0.002015 0.001976 0.001995 2.817e+05 2.955e+04 1.556e+05 6.377 -0.1407 3.118 4.009e+05
322100.0 1000 -0.029 1.144 0.007 0.372 0.002015 0.001976 0.001995 2.805e+05 2.958e+04 1.55e+05 6.363 -0.1441 3.109 4.009e+05
322200.0 1000 -0.029 1.142 0.007 0.372 0.002015 0.001976 0.001995 2.792e+05 2.961e+04 1.544e+05 6.348 -0.1475 3.1 4.009e+05
322300.0 1000 -0.029 1.139 0.007 0.372 0.002015 0.001976 0.001995 2.779e+05 2.964e+04 1.538e+05 6.333 -0.1509 3.091 4.009e+05
322400.0 1000 -0.029 1.136 0.007 0.372 0.002015 0.001976 0.001995 2.766e+05 2.967e+04 1.532e+05 6.318 -0.1543 3.082 4.009e+05
322500.0 1000 -0.029 1.134 0.007 0.372 0.002015 0.001976 0.001995 2.754e+05 2.97e+04 1.525e+05 6.303 -0.1577 3.073 4.009e+05
322600.0 1000 -0.029 1.131 0.007 0.373 0.002015 0.001976 0.001995 2.741e+05 2.973e+04 1.519e+05 6.289 -0.1611 3.064 4.009e+05
322700.0 1000 -0.029 1.129 0.007 0.373 0.002015 0.001976 0.001995 2.729e+05 2.976e+04 1.513e+05 6.274 -0.1644 3.055 4.009e+05
322800.0 1000 -0.029 1.126 0.007 0.373 0.002015 0.001976 0.001995 2.716e+05 2.98e+04 1.507e+05 6.259 -0.1678 3.046 4.009e+05
322900.0 1000 -0.029 1.123 0.007 0.373 0.002015 0.001976 0.001995 2.704e+05 2.983e+04 1.501e+05 6.244 -0.1712 3.036 4.009e+05
323000.0 1000 -0.029 1.121 0.007 0.373 0.002015 0.001976 0.001995 2.691e+05 2.986e+04 1.495e+05 6.229 -0.1746 3.027 4.009e+05
323100.0 1000 -0.029 1.118 0.007 0.374 0.002015 0.001976 0.001995 2.679e+05 2.99e+04 1.489e+05 6.215 -0.178 3.018 4.009e+05
323200.0 1000 -0.029 1.116 0.007 0.374 0.002015 0.001976 0.001995 2.666e+05 2.994e+04 1.483e+05 6.2 -0.1814 3.009 4.009e+05
323300.0 1000 -0.028 1.113 0.007 0.374 0.002015 0.001976 0.001995 2.654e+05 2.997e+04 1.477e+05 6.185 -0.1848 3 4.009e+05
323400.0 1000 -0.028 1.110 0.007 0.374 0.002015 0.001976 0.001995 2.642e+05 3.001e+04 1.471e+05 6.17 -0.1882 2.991 4.009e+05
323500.0 1000 -0.028 1.108 0.007 0.375 0.002015 0.001976 0.001995 2.629e+05 3.005e+04 1.465e+05 6.155 -0.1915 2.982 4.009e+05
323600.0 1000 -0.028 1.105 0.006 0.375 0.002015 0.001976 0.001995 2.617e+05 3.009e+04 1.459e+05 6.141 -0.1949 2.973 4.009e+05
323700.0 1000 -0.028 1.103 0.006 0.375 0.002015 0.001976 0.001995 2.605e+05 3.013e+04 1.453e+05 6.126 -0.1983 2.964 4.009e+05
323800.0 1000 -0.028 1.100 0.006 0.375 0.002015 0.001976 0.001995 2.592e+05 3.017e+04 1.447e+05 6.111 -0.2017 2.955 4.009e+05
323900.0 1000 -0.028 1.097 0.006 0.375 0.002015 0.001976 0.001995 2.58e+05 3.021e+04 1.441e+05 6.096 -0.2051 2.946 4.009e+05
324000.0 1000 -0.028 1.095 0.006 0.376 0.002015 0.001976 0.001995 2.568e+05 3.025e+04 1.435e+05 6.081 -0.2085 2.936 4.009e+05
324100.0 1000 -0.028 1.092 0.006 0.376 0.002015 0.001976 0.001995 2.556e+05 3.029e+04 1.429e+05 6.067 -0.2119 2.927 4.009e+05
324200.0 1000 -0.028 1.090 0.006 0.376 0.002015 0.001976 0.001995 2.544e+05 3.033e+04 1.424e+05 6.052 -0.2153 2.918 4.009e+05
324300.0 1000 -0.028 1.087 0.006 0.377 0.002015 0.001976 0.001995 2.532e+05 3.038e+04 1.418e+05 6.037 -0.2186 2.909 4.009e+05
324400.0 1000 -0.028 1.084 0.006 0.377 0.002015 0.001976 0.001995 2.52e+05 3.042e+04 1.412e+05 6.022 -0.222 2.9 4.009e+05
324500.0 1000 -0.028 1.082 0.006 0.377 0.002015 0.001976 0.001995 2.508e+05 3.046e+04 1.406e+05 6.007 -0.2254 2.891 4.009e+05
324600.0 1000 -0.028 1.079 0.006 0.377 0.002015 0.001976 0.001995 2.496e+05 3.051e+04 1.4e+05 5.993 -0.2288 2.882 4.009e+05
324700.0 1000 -0.027 1.077 0.006 0.378 0.002015 0.001976 0.001995 2.484e+05 3.056e+04 1.395e+05 5.978 -0.2322 2.873 4.009e+05
324800.0 1000 -0.027 1.074 0.006 0.378 0.002015 0.001976 0.001995 2.472e+05 3.06e+04 1.389e+05 5.963 -0.2356 2.864 4.009e+05
324900.0 1000 -0.027 1.072 0.006 0.378 0.002015 0.001976 0.001995 2.46e+05 3.065e+04 1.383e+05 5.948 -0.239 2.855 4.009e+05
325000.0 1000 -0.027 1.069 0.006 0.379 0.002015 0.001976 0.001995 2.448e+05 3.07e+04 1.377e+05 5.933 -0.2424 2.845 4.009e+05
325100.0 1000 -0.027 1.066 0.006 0.379 0.002015 0.001976 0.001995 2.436e+05 3.075e+04 1.372e+05 5.919 -0.2457 2.836 4.009e+05
325200.0 1000 -0.027 1.064 0.006 0.379 0.002015 0.001976 0.001995 2.424e+05 3.08e+04 1.366e+05 5.904 -0.2491 2.827 4.009e+05
325300.0 1000 -0.027 1.061 0.006 0.379 0.002015 0.001976 0.001995 2.412e+05 3.085e+04 1.36e+05 5.889 -0.2525 2.818 4.009e+05
325400.0 1000 -0.027 1.059 0.006 0.380 0.002015 0.001976 0.001995 2.401e+05 3.09e+04 1.355e+05 5.874 -0.2559 2.809 4.009e+05
325500.0 1000 -0.027 1.056 0.006 0.380 0.002015 0.001976 0.001995 2.389e+05 3.095e+04 1.349e+05 5.859 -0.2593 2.8 4.009e+05
325600.0 1000 -0.027 1.053 0.006 0.380 0.002015 0.001976 0.001995 2.377e+05 3.1e+04 1.344e+05 5.845 -0.2627 2.791 4.009e+05
325700.0 1000 -0.027 1.051 0.006 0.381 0.002015 0.001976 0.001995 2.366e+05 3.105e+04 1.338e+05 5.83 -0.2661 2.782 4.009e+05
325800.0 1000 -0.027 1.048 0.006 0.381 0.002015 0.001976 0.001995 2.354e+05 3.111e+04 1.333e+05 5.815 -0.2695 2.773 4.009e+05
325900.0 1000 -0.027 1.046 0.006 0.381 0.002015 0.001976 0.001995 2.342e+05 3.116e+04 1.327e+05 5.8 -0.2728 2.764 4.009e+05
326000.0 1000 -0.026 1.043 0.006 0.382 0.002015 0.001976 0.001995 2.331e+05 3.122e+04 1.321e+05 5.785 -0.2762 2.755 4.009e+05
326100.0 1000 -0.026 1.040 0.006 0.382 0.002015 0.001976 0.001995 2.319e+05 3.127e+04 1.316e+05 5.771 -0.2796 2.745 4.009e+05
326200.0 1000 -0.026 1.038 0.006 0.382 0.002015 0.001976 0.001995 2.308e+05 3.133e+04 1.31e+05 5.756 -0.283 2.736 4.009e+05
326300.0 1000 -0.026 1.035 0.006 0.383 0.002015 0.001976 0.001995 2.296e+05 3.139e+04 1.305e+05 5.741 -0.2864 2.727 4.009e+05
326400.0 1000 -0.026 1.033 0.006 0.383 0.002015 0.001976 0.001995 2.285e+05 3.144e+04 1.3e+05 5.726 -0.2898 2.718 4.009e+05
326500.0 1000 -0.026 1.030 0.005 0.383 0.002015 0.001976 0.001995 2.273e+05 3.15e+04 1.294e+05 5.711 -0.2932 2.709 4.009e+05
326600.0 1000 -0.026 1.027 0.005 0.384 0.002015 0.001976 0.001995 2.262e+05 3.156e+04 1.289e+05 5.697 -0.2966 2.7 4.009e+05
326700.0 1000 -0.026 1.025 0.005 0.384 0.002015 0.001976 0.001995 2.25e+05 3.162e+04 1.283e+05 5.682 -0.2999 2.691 4.009e+05
326800.0 1000 -0.026 1.022 0.005 0.385 0.002015 0.001976 0.001995 2.239e+05 3.168e+04 1.278e+05 5.667 -0.3033 2.682 4.009e+05
326900.0 1000 -0.026 1.020 0.005 0.385 0.002015 0.001976 0.001995 2.228e+05 3.174e+04 1.273e+05 5.652 -0.3067 2.673 4.009e+05
327000.0 1000 -0.026 1.017 0.005 0.385 0.002015 0.001976 0.001995 2.217e+05 3.18e+04 1.267e+05 5.637 -0.3101 2.664 4.009e+05
327100.0 1000 -0.026 1.015 0.005 0.386 0.002015 0.001976 0.001995 2.205e+05 3.187e+04 1.262e+05 5.623 -0.3135 2.655 4.009e+05
327200.0 1000 -0.026 1.012 0.005 0.386 0.002015 0.001976 0.001995 2.194e+05 3.193e+04 1.257e+05 5.608 -0.3169 2.645 4.009e+05
327300.0 1000 -0.026 1.009 0.005 0.386 0.002015 0.001976 0.001995 2.183e+05 3.199e+04 1.251e+05 5.593 -0.3203 2.636 4.009e+05
327400.0 1000 -0.025 1.007 0.005 0.387 0.002015 0.001976 0.001995 2.172e+05 3.206e+04 1.246e+05 5.578 -0.3237 2.627 4.009e+05
327500.0 1000 -0.025 1.004 0.005 0.387 0.002015 0.001976 0.001995 2.161e+05 3.212e+04 1.241e+05 5.563 -0.327 2.618 4.009e+05
327600.0 1000 -0.025 1.002 0.005 0.388 0.002015 0.001976 0.001995 2.149e+05 3.219e+04 1.236e+05 5.549 -0.3304 2.609 4.009e+05
327700.0 1000 -0.025 0.999 0.005 0.388 0.002015 0.001976 0.001995 2.138e+05 3.225e+04 1.23e+05 5.534 -0.3338 2.6 4.009e+05
327800.0 1000 -0.025 0.996 0.005 0.388 0.002015 0.001976 0.001995 2.127e+05 3.232e+04 1.225e+05 5.519 -0.3372 2.591 4.009e+05
327900.0 1000 -0.025 0.994 0.005 0.389 0.002015 0.001976 0.001995 2.116e+05 3.239e+04 1.22e+05 5.504 -0.3406 2.582 4.009e+05
328000.0 1000 -0.025 0.991 0.005 0.389 0.002015 0.001976 0.001995 2.105e+05 3.246e+04 1.215e+05 5.489 -0.344 2.573 4.009e+05
328100.0 1000 -0.025 0.989 0.005 0.390 0.002015 0.001976 0.001995 2.094e+05 3.253e+04 1.21e+05 5.475 -0.3474 2.564 4.009e+05
328200.0 1000 -0.025 0.986 0.005 0.390 0.002015 0.001976 0.001995 2.083e+05 3.26e+04 1.205e+05 5.46 -0.3508 2.555 4.009e+05
328300.0 1000 -0.025 0.984 0.005 0.390 0.002015 0.001976 0.001995 2.072e+05 3.267e+04 1.2e+05 5.445 -0.3541 2.545 4.009e+05
328400.0 1000 -0.025 0.981 0.005 0.391 0.002015 0.001976 0.001995 2.062e+05 3.274e+04 1.194e+05 5.43 -0.3575 2.536 4.009e+05
328500.0 1000 -0.025 0.978 0.005 0.391 0.002015 0.001976 0.001995 2.051e+05 3.281e+04 1.189e+05 5.415 -0.3609 2.527 4.009e+05
328600.0 1000 -0.025 0.976 0.005 0.392 0.002015 0.001976 0.001995 2.04e+05 3.288e+04 1.184e+05 5.401 -0.3643 2.518 4.009e+05
328700.0 1000 -0.025 0.973 0.005 0.392 0.002015 0.001976 0.001995 2.029e+05 3.296e+04 1.179e+05 5.386 -0.3677 2.509 4.009e+05
328800.0 1000 -0.024 0.971 0.005 0.393 0.002015 0.001976 0.001995 2.018e+05 3.303e+04 1.174e+05 5.371 -0.3711 2.5 4.009e+05
328900.0 1000 -0.024 0.968 0.005 0.393 0.002015 0.001976 0.001995 2.008e+05 3.31e+04 1.169e+05 5.356 -0.3745 2.491 4.009e+05
329000.0 1000 -0.024 0.965 0.005 0.394 0.002015 0.001976 0.001995 1.997e+05 3.318e+04 1.164e+05 5.341 -0.3779 2.482 4.009e+05
329100.0 1000 -0.024 0.963 0.005 0.394 0.002015 0.001976 0.001995 1.986e+05 3.326e+04 1.159e+05 5.327 -0.3812 2.473 4.009e+05
329200.0 1000 -0.024 0.960 0.005 0.394 0.002015 0.001976 0.001995 1.976e+05 3.333e+04 1.154e+05 5.312 -0.3846 2.464 4.009e+05
329300.0 1000 -0.024 0.958 0.005 0.395 0.002015 0.001976 0.001995 1.965e+05 3.341e+04 1.15e+05 5.297 -0.388 2.455 4.009e+05
329400.0 1000 -0.024 0.955 0.005 0.395 0.002015 0.001976 0.001995 1.954e+05 3.349e+04 1.145e+05 5.282 -0.3914 2.445 4.009e+05
329500.0 1000 -0.024 0.953 0.004 0.396 0.002015 0.001976 0.001995 1.944e+05 3.357e+04 1.14e+05 5.267 -0.3948 2.436 4.009e+05
329600.0 1000 -0.024 0.950 0.004 0.396 0.002015 0.001976 0.001995 1.933e+05 3.365e+04 1.135e+05 5.253 -0.3982 2.427 4.009e+05
329700.0 1000 -0.024 0.947 0.004 0.397 0.002015 0.001976 0.001995 1.923e+05 3.373e+04 1.13e+05 5.238 -0.4016 2.418 4.009e+05
329800.0 1000 -0.024 0.945 0.004 0.397 0.002015 0.001976 0.001995 1.912e+05 3.381e+04 1.125e+05 5.223 -0.405 2.409 4.009e+05
329900.0 1000 -0.024 0.942 0.004 0.398 0.002015 0.001976 0.001995 1.902e+05 3.389e+04 1.12e+05 5.208 -0.4083 2.4 4.009e+05
330000.0 1000 -0.024 0.940 0.004 0.398 0.002015 0.001976 0.001995 1.892e+05 3.397e+04 1.116e+05 5.193 -0.4117 2.391 4.009e+05
330100.0 1000 -0.023 0.937 0.004 0.399 0.002015 0.001976 0.001995 1.881e+05 3.405e+04 1.111e+05 5.179 -0.4151 2.382 4.009e+05
330200.0 1000 -0.023 0.934 0.004 0.399 0.002015 0.001976 0.001995 1.871e+05 3.414e+04 1.106e+05 5.164 -0.4185 2.373 4.009e+05
330300.0 1000 -0.023 0.932 0.004 0.400 0.002015 0.001976 0.001995 1.861e+05 3.422e+04 1.101e+05 5.149 -0.4219 2.364 4.009e+05
330400.0 1000 -0.023 0.929 0.004 0.400 0.002015 0.001976 0.001995 1.85e+05 3.43e+04 1.097e+05 5.134 -0.4253 2.354 4.009e+05
330500.0 1000 -0.023 0.927 0.004 0.401 0.002015 0.001976 0.001995 1.84e+05 3.439e+04 1.092e+05 5.119 -0.4287 2.345 4.009e+05
330600.0 1000 -0.023 0.924 0.004 0.401 0.002015 0.001976 0.001995 1.83e+05 3.448e+04 1.087e+05 5.105 -0.4321 2.336 4.009e+05
330700.0 1000 -0.023 0.922 0.004 0.402 0.002015 0.001976 0.001995 1.82e+05 3.456e+04 1.083e+05 5.09 -0.4354 2.327 4.009e+05
330800.0 1000 -0.023 0.919 0.004 0.402 0.002015 0.001976 0.001995 1.809e+05 3.465e+04 1.078e+05 5.075 -0.4388 2.318 4.009e+05
330900.0 1000 -0.023 0.916 0.004 0.403 0.002015 0.001976 0.001995 1.799e+05 3.474e+04 1.073e+05 5.06 -0.4422 2.309 4.009e+05
331000.0 1000 -0.023 0.914 0.004 0.403 0.002015 0.001976 0.001995 1.789e+05 3.483e+04 1.069e+05 5.045 -0.4456 2.3 4.009e+05
331100.0 1000 -0.023 0.911 0.004 0.404 0.002015 0.001976 0.001995 1.779e+05 3.492e+04 1.064e+05 5.031 -0.449 2.291 4.009e+05
331200.0 1000 -0.023 0.909 0.004 0.404 0.002015 0.001976 0.001995 1.769e+05 3.501e+04 1.06e+05 5.016 -0.4524 2.282 4.009e+05
331300.0 1000 -0.023 0.906 0.004 0.405 0.002015 0.001976 0.001995 1.759e+05 3.51e+04 1.055e+05 5.001 -0.4558 2.273 4.009e+05
331400.0 1000 -0.023 0.904 0.004 0.405 0.002015 0.001976 0.001995 1.749e+05 3.519e+04 1.05e+05 4.986 -0.4591 2.264 4.009e+05
331500.0 1000 -0.022 0.901 0.004 0.406 0.002015 0.001976 0.001995 1.739e+05 3.528e+04 1.046e+05 4.971 -0.4625 2.254 4.009e+05
331600.0 1000 -0.022 0.898 0.004 0.406 0.002015 0.001976 0.001995 1.729e+05 3.537e+04 1.041e+05 4.957 -0.4659 2.245 4.009e+05
331700.0 1000 -0.022 0.896 0.004 0.407 0.002015 0.001976 0.001995 1.719e+05 3.547e+04 1.037e+05 4.942 -0.4693 2.236 4.009e+05
331800.0 1000 -0.022 0.893 0.004 0.407 0.002015 0.001976 0.001995 1.709e+05 3.556e+04 1.033e+05 4.927 -0.4727 2.227 4.009e+05
331900.0 1000 -0.022 0.891 0.004 0.408 0.002015 0.001976 0.001995 1.7e+05 3.566e+04 1.028e+05 4.912 -0.4761 2.218 4.009e+05
332000.0 1000 -0.022 0.888 0.004 0.409 0.002015 0.001976 0.001995 1.69e+05 3.575e+04 1.024e+05 4.897 -0.4795 2.209 4.009e+05
332100.0 1000 -0.022 0.886 0.004 0.409 0.002015 0.001976 0.001995 1.68e+05 3.585e+04 1.019e+05 4.883 -0.4829 2.2 4.009e+05
332200.0 1000 -0.022 0.883 0.004 0.410 0.002015 0.001976 0.001995 1.67e+05 3.594e+04 1.015e+05 4.868 -0.4862 2.191 4.009e+05
332300.0 1000 -0.022 0.880 0.004 0.410 0.002015 0.001976 0.001995 1.661e+05 3.604e+04 1.01e+05 4.853 -0.4896 2.182 4.009e+05
332400.0 1000 -0.022 0.878 0.003 0.411 0.002015 0.001976 0.001995 1.651e+05 3.614e+04 1.006e+05 4.838 -0.493 2.173 4.009e+05
332500.0 1000 -0.022 0.875 0.003 0.411 0.002015 0.001976 0.001995 1.641e+05 3.624e+04 1.002e+05 4.823 -0.4964 2.164 4.009e+05
332600.0 1000 -0.022 0.873 0.003 0.412 0.002015 0.001976 0.001995 1.632e+05 3.634e+04 9.975e+04 4.809 -0.4998 2.154 4.009e+05
332700.0 1000 -0.022 0.870 0.003 0.412 0.002015 0.001976 0.001995 1.622e+05 3.644e+04 9.932e+04 4.794 -0.5032 2.145 4.009e+05
332800.0 1000 -0.022 0.868 0.003 0.413 0.002015 0.001976 0.001995 1.612e+05 3.654e+04 9.889e+04 4.779 -0.5066 2.136 4.009e+05
332900.0 1000 -0.021 0.865 0.003 0.414 0.002015 0.001976 0.001995 1.603e+05 3.664e+04 9.846e+04 4.764 -0.51 2.127 4.009e+05
333000.0 1000 -0.021 0.862 0.003 0.414 0.002015 0.001976 0.001995 1.593e+05 3.674e+04 9.804e+04 4.749 -0.5133 2.118 4.009e+05
333100.0 1000 -0.021 0.860 0.003 0.415 0.002015 0.001976 0.001995 1.584e+05 3.685e+04 9.761e+04 4.735 -0.5167 2.109 4.009e+05
333200.0 1000 -0.021 0.857 0.003 0.415 0.002015 0.001976 0.001995 1.574e+05 3.695e+04 9.719e+04 4.72 -0.5201 2.1 4.009e+05
333300.0 1000 -0.021 0.855 0.003 0.416 0.002015 0.001976 0.001995 1.565e+05 3.706e+04 9.677e+04 4.705 -0.5235 2.091 4.009e+05
333400.0 1000 -0.021 0.852 0.003 0.416 0.002015 0.001976 0.001995 1.556e+05 3.716e+04 9.636e+04 4.69 -0.5269 2.082 4.009e+05
333500.0 1000 -0.021 0.850 0.003 0.417 0.002015 0.001976 0.001995 1.546e+05 3.727e+04 9.594e+04 4.675 -0.5303 2.073 4.009e+05
333600.0 1000 -0.021 0.847 0.003 0.418 0.002015 0.001976 0.001995 1.537e+05 3.737e+04 9.553e+04 4.661 -0.5337 2.064 4.009e+05
333700.0 1000 -0.021 0.844 0.003 0.418 0.002015 0.001976 0.001995 1.528e+05 3.748e+04 9.512e+04 4.646 -0.5371 2.054 4.009e+05
333800.0 1000 -0.021 0.842 0.003 0.419 0.002015 0.001976 0.001995 1.518e+05 3.759e+04 9.471e+04 4.631 -0.5404 2.045 4.009e+05
333900.0 1000 -0.021 0.839 0.003 0.419 0.002015 0.001976 0.001995 1.509e+05 3.77e+04 9.43e+04 4.616 -0.5438 2.036 4.009e+05
334000.0 1000 -0.021 0.837 0.003 0.420 0.002015 0.001976 0.001995 1.5e+05 3.781e+04 9.389e+04 4.602 -0.5472 2.027 4.009e+05
334100.0 1000 -0.021 0.834 0.003 0.421 0.002015 0.001976 0.001995 1.491e+05 3.791e+04 9.349e+04 4.587 -0.5506 2.018 4.009e+05
334200.0 1000 -0.020 0.832 0.003 0.421 0.002015 0.001976 0.001995 1.481e+05 3.803e+04 9.308e+04 4.572 -0.554 2.009 4.009e+05
334300.0 1000 -0.020 0.829 0.003 0.422 0.002015 0.001976 0.001995 1.472e+05 3.814e+04 9.268e+04 4.557 -0.5574 2 4.009e+05
334400.0 1000 -0.020 0.826 0.003 0.423 0.002015 0.001976 0.001995 1.463e+05 3.825e+04 9.228e+04 4.542 -0.5608 1.991 4.009e+05
334500.0 1000 -0.020 0.824 0.003 0.423 0.002015 0.001976 0.001995 1.454e+05 3.836e+04 9.189e+04 4.528 -0.5642 1.982 4.009e+05
334600.0 1000 -0.020 0.821 0.003 0.424 0.002015 0.001976 0.001995 1.445e+05 3.847e+04 9.149e+04 4.513 -0.5675 1.973 4.009e+05
334700.0 1000 -0.020 0.819 0.003 0.424 0.002015 0.001976 0.001995 1.436e+05 3.859e+04 9.11e+04 4.498 -0.5709 1.963 4.009e+05
334800.0 1000 -0.020 0.816 0.003 0.425 0.002015 0.001976 0.001995 1.427e+05 3.87e+04 9.071e+04 4.483 -0.5743 1.954 4.009e+05
334900.0 1000 -0.020 0.814 0.003 0.426 0.002015 0.001976 0.001995 1.418e+05 3.882e+04 9.032e+04 4.468 -0.5777 1.945 4.009e+05
335000.0 1000 -0.020 0.811 0.003 0.426 0.002015 0.001976 0.001995 1.409e+05 3.893e+04 8.993e+04 4.454 -0.5811 1.936 4.009e+05
335100.0 1000 -0.020 0.808 0.003 0.427 0.002015 0.001976 0.001995 1.4e+05 3.905e+04 8.954e+04 4.439 -0.5845 1.927 4.009e+05
335200.0 1000 -0.020 0.806 0.003 0.428 0.002015 0.001976 0.001995 1.391e+05 3.917e+04 8.916e+04 4.424 -0.5879 1.918 4.009e+05
335300.0 1000 -0.020 0.803 0.002 0.428 0.002015 0.001976 0.001995 1.383e+05 3.929e+04 8.877e+04 4.409 -0.5913 1.909 4.009e+05
335400.0 1000 -0.020 0.801 0.002 0.429 0.002015 0.001976 0.001995 1.374e+05 3.94e+04 8.839e+04 4.394 -0.5946 1.9 4.009e+05
335500.0 1000 -0.020 0.798 0.002 0.430 0.002015 0.001976 0.001995 1.365e+05 3.952e+04 8.802e+04 4.38 -0.598 1.891 4.009e+05
