# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
118900.0 1000 -0.020 0.683 -0.006 0.356 0.002016 0.001974 0.001994 1.001e+05 2.712e+04 6.359e+04 -0.05071 0.1192 0.03426 4.009e+05
119000.0 1000 -0.020 0.683 -0.006 0.356 0.002016 0.001974 0.001994 1e+05 2.71e+04 6.358e+04 0.1314 0.06595 0.09868 4.009e+05
119100.0 1000 -0.020 0.683 -0.006 0.356 0.002016 0.001974 0.001994 1e+05 2.71e+04 6.355e+04 0.3134 0.01273 0.1631 4.009e+05
119200.0 1000 -0.020 0.683 -0.006 0.356 0.002016 0.001974 0.001994 9.992e+04 2.71e+04 6.351e+04 0.4952 -0.04049 0.2274 4.009e+05
119300.0 1000 -0.020 0.682 -0.006 0.356 0.002016 0.001974 0.001994 9.98e+04 2.711e+04 6.346e+04 0.6766 -0.09373 0.2914 4.009e+05
119400.0 1000 -0.020 0.682 -0.006 0.356 0.002016 0.001974 0.001994 9.965e+04 2.714e+04 6.339e+04 0.8575 -0.147 0.3553 4.009e+05
119500.0 1000 -0.020 0.681 -0.006 0.356 0.002016 0.001974 0.001994 9.946e+04 2.717e+04 6.332e+04 1.038 -0.2005 0.4187 4.009e+05
119600.0 1000 -0.020 0.681 -0.007 0.356 0.002016 0.001974 0.001994 9.924e+04 2.722e+04 6.323e+04 1.217 -0.254 0.4817 4.009e+05
119700.0 1000 -0.020 0.680 -0.007 0.357 0.002016 0.001974 0.001994 9.897e+04 2.727e+04 6.312e+04 1.396 -0.3078 0.5441 4.009e+05
119800.0 1000 -0.020 0.679 -0.007 0.357 0.002016 0.001974 0.001994 9.868e+04 2.734e+04 6.301e+04 1.574 -0.3618 0.6059 4.009e+05
119900.0 1000 -0.020 0.677 -0.007 0.358 0.002016 0.001974 0.001994 9.835e+04 2.742e+04 6.288e+04 1.75 -0.416 0.6671 4.009e+05
120000.0 1000 -0.020 0.676 -0.007 0.358 0.002016 0.001974 0.001994 9.798e+04 2.751e+04 6.274e+04 1.918 -0.4685 0.7248 4.009e+05
120100.0 1000 -0.020 0.675 -0.007 0.359 0.002016 0.001974 0.001994 9.759e+04 2.76e+04 6.259e+04 1.965 -0.4876 0.7388 4.009e+05
120200.0 1000 -0.019 0.674 -0.007 0.360 0.002016 0.001974 0.001994 9.719e+04 2.77e+04 6.245e+04 1.963 -0.4928 0.7352 4.009e+05
120300.0 1000 -0.019 0.672 -0.007 0.360 0.002016 0.001974 0.001994 9.68e+04 2.78e+04 6.23e+04 1.958 -0.4973 0.7305 4.009e+05
120400.0 1000 -0.019 0.671 -0.007 0.361 0.002016 0.001974 0.001994 9.641e+04 2.79e+04 6.215e+04 1.953 -0.5017 0.7258 4.009e+05
120500.0 1000 -0.019 0.669 -0.007 0.361 0.002016 0.001974 0.001994 9.602e+04 2.8e+04 6.201e+04 1.948 -0.5061 0.7211 4.009e+05
120600.0 1000 -0.019 0.668 -0.007 0.362 0.002016 0.001974 0.001994 9.563e+04 2.81e+04 6.187e+04 1.943 -0.5105 0.7163 4.009e+05
120700.0 1000 -0.019 0.667 -0.007 0.363 0.002016 0.001974 0.001994 9.524e+04 2.82e+04 6.172e+04 1.938 -0.5149 0.7116 4.009e+05
120800.0 1000 -0.019 0.665 -0.007 0.363 0.002016 0.001974 0.001994 9.486e+04 2.831e+04 6.158e+04 1.933 -0.5193 0.7069 4.009e+05
120900.0 1000 -0.019 0.664 -0.007 0.364 0.002016 0.001974 0.001994 9.447e+04 2.841e+04 6.144e+04 1.928 -0.5238 0.7022 4.009e+05
121000.0 1000 -0.019 0.663 -0.007 0.365 0.002016 0.001974 0.001994 9.408e+04 2.852e+04 6.13e+04 1.923 -0.5282 0.6975 4.009e+05
121100.0 1000 -0.019 0.661 -0.007 0.365 0.002016 0.001974 0.001994 9.37e+04 2.862e+04 6.116e+04 1.918 -0.5326 0.6928 4.009e+05
121200.0 1000 -0.019 0.660 -0.007 0.366 0.002016 0.001974 0.001994 9.332e+04 2.873e+04 6.102e+04 1.913 -0.537 0.688 4.009e+05
121300.0 1000 -0.019 0.659 -0.007 0.367 0.002016 0.001974 0.001994 9.294e+04 2.884e+04 6.089e+04 1.908 -0.5414 0.6833 4.009e+05
121400.0 1000 -0.019 0.657 -0.007 0.368 0.002016 0.001974 0.001994 9.255e+04 2.895e+04 6.075e+04 1.903 -0.5458 0.6786 4.009e+05
121500.0 1000 -0.019 0.656 -0.007 0.368 0.002016 0.001974 0.001994 9.217e+04 2.906e+04 6.062e+04 1.898 -0.5503 0.6739 4.009e+05
121600.0 1000 -0.019 0.655 -0.008 0.369 0.002016 0.001974 0.001994 9.179e+04 2.917e+04 6.048e+04 1.893 -0.5547 0.6692 4.009e+05
121700.0 1000 -0.019 0.653 -0.008 0.370 0.002016 0.001974 0.001994 9.142e+04 2.928e+04 6.035e+04 1.888 -0.5591 0.6645 4.009e+05
121800.0 1000 -0.019 0.652 -0.008 0.370 0.002016 0.001974 0.001994 9.104e+04 2.939e+04 6.021e+04 1.883 -0.5635 0.6597 4.009e+05
121900.0 1000 -0.019 0.650 -0.008 0.371 0.002016 0.001974 0.001994 9.066e+04 2.95e+04 6.008e+04 1.878 -0.5679 0.655 4.009e+05
122000.0 1000 -0.019 0.649 -0.008 0.372 0.002016 0.001974 0.001994 9.029e+04 2.962e+04 5.995e+04 1.873 -0.5723 0.6503 4.009e+05
122100.0 1000 -0.019 0.648 -0.008 0.373 0.002016 0.001974 0.001994 8.991e+04 2.973e+04 5.982e+04 1.868 -0.5767 0.6456 4.009e+05
122200.0 1000 -0.019 0.646 -0.008 0.373 0.002016 0.001974 0.001994 8.954e+04 2.985e+04 5.969e+04 1.863 -0.5812 0.6409 4.009e+05
122300.0 1000 -0.019 0.645 -0.008 0.374 0.002016 0.001974 0.001994 8.917e+04 2.996e+04 5.957e+04 1.858 -0.5856 0.6362 4.009e+05
122400.0 1000 -0.018 0.644 -0.008 0.375 0.002016 0.001974 0.001994 8.88e+04 3.008e+04 5.944e+04 1.853 -0.59 0.6314 4.009e+05
122500.0 1000 -0.018 0.642 -0.008 0.375 0.002016 0.001974 0.001994 8.843e+04 3.02e+04 5.931e+04 1.848 -0.5944 0.6267 4.009e+05
122600.0 1000 -0.018 0.641 -0.008 0.376 0.002016 0.001974 0.001994 8.806e+04 3.032e+04 5.919e+04 1.843 -0.5988 0.622 4.009e+05
122700.0 1000 -0.018 0.640 -0.008 0.377 0.002016 0.001974 0.001994 8.769e+04 3.044e+04 5.907e+04 1.838 -0.6032 0.6173 4.009e+05
122800.0 1000 -0.018 0.638 -0.008 0.378 0.002016 0.001974 0.001994 8.732e+04 3.056e+04 5.894e+04 1.833 -0.6076 0.6126 4.009e+05
122900.0 1000 -0.018 0.637 -0.008 0.378 0.002016 0.001974 0.001994 8.696e+04 3.068e+04 5.882e+04 1.828 -0.6121 0.6079 4.009e+05
123000.0 1000 -0.018 0.636 -0.008 0.379 0.002016 0.001974 0.001994 8.659e+04 3.081e+04 5.87e+04 1.823 -0.6165 0.6032 4.009e+05
123100.0 1000 -0.018 0.634 -0.008 0.380 0.002016 0.001974 0.001994 8.623e+04 3.093e+04 5.858e+04 1.818 -0.6209 0.5984 4.009e+05
123200.0 1000 -0.018 0.633 -0.008 0.381 0.002016 0.001974 0.001994 8.587e+04 3.105e+04 5.846e+04 1.813 -0.6253 0.5937 4.009e+05
123300.0 1000 -0.018 0.632 -0.008 0.381 0.002016 0.001974 0.001994 8.55e+04 3.118e+04 5.834e+04 1.808 -0.6297 0.589 4.009e+05
123400.0 1000 -0.018 0.630 -0.008 0.382 0.002016 0.001974 0.001994 8.514e+04 3.131e+04 5.822e+04 1.803 -0.6341 0.5843 4.009e+05
123500.0 1000 -0.018 0.629 -0.009 0.383 0.002016 0.001974 0.001994 8.478e+04 3.143e+04 5.811e+04 1.798 -0.6386 0.5796 4.009e+05
123600.0 1000 -0.018 0.628 -0.009 0.384 0.002016 0.001974 0.001994 8.442e+04 3.156e+04 5.799e+04 1.793 -0.643 0.5749 4.009e+05
123700.0 1000 -0.018 0.626 -0.009 0.385 0.002016 0.001974 0.001994 8.407e+04 3.169e+04 5.788e+04 1.788 -0.6474 0.5701 4.009e+05
123800.0 1000 -0.018 0.625 -0.009 0.385 0.002016 0.001974 0.001994 8.371e+04 3.182e+04 5.776e+04 1.783 -0.6518 0.5654 4.009e+05
123900.0 1000 -0.018 0.624 -0.009 0.386 0.002016 0.001974 0.001994 8.335e+04 3.195e+04 5.765e+04 1.778 -0.6562 0.5607 4.009e+05
124000.0 1000 -0.018 0.622 -0.009 0.387 0.002016 0.001974 0.001994 8.3e+04 3.208e+04 5.754e+04 1.773 -0.6606 0.556 4.009e+05
124100.0 1000 -0.018 0.621 -0.009 0.388 0.002016 0.001974 0.001994 8.264e+04 3.222e+04 5.743e+04 1.768 -0.665 0.5513 4.009e+05
124200.0 1000 -0.018 0.620 -0.009 0.389 0.002016 0.001974 0.001994 8.229e+04 3.235e+04 5.732e+04 1.763 -0.6695 0.5466 4.009e+05
124300.0 1000 -0.018 0.618 -0.009 0.389 0.002016 0.001974 0.001994 8.194e+04 3.248e+04 5.721e+04 1.758 -0.6739 0.5418 4.009e+05
124400.0 1000 -0.018 0.617 -0.009 0.390 0.002016 0.001974 0.001994 8.159e+04 3.262e+04 5.71e+04 1.753 -0.6783 0.5371 4.009e+05
124500.0 1000 -0.018 0.616 -0.009 0.391 0.002016 0.001974 0.001994 8.124e+04 3.276e+04 5.7e+04 1.748 -0.6827 0.5324 4.009e+05
124600.0 1000 -0.017 0.614 -0.009 0.392 0.002016 0.001974 0.001994 8.089e+04 3.289e+04 5.689e+04 1.743 -0.6871 0.5277 4.009e+05
124700.0 1000 -0.017 0.613 -0.009 0.393 0.002016 0.001974 0.001994 8.054e+04 3.303e+04 5.679e+04 1.738 -0.6915 0.523 4.009e+05
124800.0 1000 -0.017 0.612 -0.009 0.393 0.002016 0.001974 0.001994 8.019e+04 3.317e+04 5.668e+04 1.732 -0.696 0.5183 4.009e+05
124900.0 1000 -0.017 0.610 -0.009 0.394 0.002016 0.001974 0.001994 7.985e+04 3.331e+04 5.658e+04 1.727 -0.7004 0.5135 4.009e+05
125000.0 1000 -0.017 0.609 -0.009 0.395 0.002016 0.001974 0.001994 7.95e+04 3.345e+04 5.648e+04 1.722 -0.7048 0.5088 4.009e+05
125100.0 1000 -0.017 0.608 -0.009 0.396 0.002016 0.001974 0.001994 7.916e+04 3.359e+04 5.637e+04 1.717 -0.7092 0.5041 4.009e+05
125200.0 1000 -0.017 0.606 -0.009 0.397 0.002016 0.001974 0.001994 7.882e+04 3.373e+04 5.627e+04 1.712 -0.7136 0.4994 4.009e+05
125300.0 1000 -0.017 0.605 -0.009 0.398 0.002016 0.001974 0.001994 7.847e+04 3.388e+04 5.617e+04 1.707 -0.718 0.4947 4.009e+05
125400.0 1000 -0.017 0.604 -0.009 0.398 0.002016 0.001974 0.001994 7.813e+04 3.402e+04 5.608e+04 1.702 -0.7224 0.49 4.009e+05
125500.0 1000 -0.017 0.603 -0.010 0.399 0.002016 0.001974 0.001994 7.779e+04 3.416e+04 5.598e+04 1.697 -0.7269 0.4853 4.009e+05
125600.0 1000 -0.017 0.601 -0.010 0.400 0.002016 0.001974 0.001994 7.745e+04 3.431e+04 5.588e+04 1.692 -0.7313 0.4805 4.009e+05
125700.0 1000 -0.017 0.600 -0.010 0.401 0.002016 0.001974 0.001994 7.712e+04 3.446e+04 5.579e+04 1.687 -0.7357 0.4758 4.009e+05
125800.0 1000 -0.017 0.599 -0.010 0.402 0.002016 0.001974 0.001994 7.678e+04 3.46e+04 5.569e+04 1.682 -0.7401 0.4711 4.009e+05
125900.0 1000 -0.017 0.597 -0.010 0.403 0.002016 0.001974 0.001994 7.644e+04 3.475e+04 5.56e+04 1.677 -0.7445 0.4664 4.009e+05
126000.0 1000 -0.017 0.596 -0.010 0.404 0.002016 0.001974 0.001994 7.611e+04 3.49e+04 5.551e+04 1.672 -0.7489 0.4617 4.009e+05
126100.0 1000 -0.017 0.595 -0.010 0.404 0.002016 0.001974 0.001994 7.577e+04 3.505e+04 5.541e+04 1.667 -0.7534 0.457 4.009e+05
126200.0 1000 -0.017 0.593 -0.010 0.405 0.002016 0.001974 0.001994 7.544e+04 3.52e+04 5.532e+04 1.662 -0.7578 0.4522 4.009e+05
126300.0 1000 -0.017 0.592 -0.010 0.406 0.002016 0.001974 0.001994 7.511e+04 3.536e+04 5.523e+04 1.657 -0.7622 0.4475 4.009e+05
126400.0 1000 -0.017 0.591 -0.010 0.407 0.002016 0.001974 0.001994 7.478e+04 3.551e+04 5.514e+04 1.652 -0.7666 0.4428 4.009e+05
126500.0 1000 -0.017 0.589 -0.010 0.408 0.002016 0.001974 0.001994 7.445e+04 3.566e+04 5.506e+04 1.647 -0.771 0.4381 4.009e+05
126600.0 1000 -0.017 0.588 -0.010 0.409 0.002016 0.001974 0.001994 7.412e+04 3.582e+04 5.497e+04 1.642 -0.7754 0.4334 4.009e+05
126700.0 1000 -0.016 0.587 -0.010 0.410 0.002016 0.001974 0.001994 7.379e+04 3.597e+04 5.488e+04 1.637 -0.7798 0.4287 4.009e+05
126800.0 1000 -0.016 0.586 -0.010 0.411 0.002016 0.001974 0.001994 7.346e+04 3.613e+04 5.48e+04 1.632 -0.7843 0.4239 4.009e+05
126900.0 1000 -0.016 0.584 -0.010 0.412 0.002016 0.001974 0.001994 7.314e+04 3.629e+04 5.471e+04 1.627 -0.7887 0.4192 4.009e+05
127000.0 1000 -0.016 0.583 -0.010 0.412 0.002016 0.001974 0.001994 7.281e+04 3.644e+04 5.463e+04 1.622 -0.7931 0.4145 4.009e+05
127100.0 1000 -0.016 0.582 -0.010 0.413 0.002016 0.001974 0.001994 7.249e+04 3.66e+04 5.455e+04 1.617 -0.7975 0.4098 4.009e+05
127200.0 1000 -0.016 0.580 -0.010 0.414 0.002016 0.001974 0.001994 7.217e+04 3.676e+04 5.446e+04 1.612 -0.8019 0.4051 4.009e+05
127300.0 1000 -0.016 0.579 -0.010 0.415 0.002016 0.001974 0.001994 7.184e+04 3.692e+04 5.438e+04 1.607 -0.8063 0.4004 4.009e+05
127400.0 1000 -0.016 0.578 -0.010 0.416 0.002016 0.001974 0.001994 7.152e+04 3.709e+04 5.43e+04 1.602 -0.8107 0.3957 4.009e+05
127500.0 1000 -0.016 0.576 -0.011 0.417 0.002016 0.001974 0.001994 7.12e+04 3.725e+04 5.423e+04 1.597 -0.8152 0.3909 4.009e+05
127600.0 1000 -0.016 0.575 -0.011 0.418 0.002016 0.001974 0.001994 7.088e+04 3.741e+04 5.415e+04 1.592 -0.8196 0.3862 4.009e+05
127700.0 1000 -0.016 0.574 -0.011 0.419 0.002016 0.001974 0.001994 7.057e+04 3.758e+04 5.407e+04 1.587 -0.824 0.3815 4.009e+05
127800.0 1000 -0.016 0.573 -0.011 0.420 0.002016 0.001974 0.001994 7.025e+04 3.774e+04 5.4e+04 1.582 -0.8284 0.3768 4.009e+05
127900.0 1000 -0.016 0.571 -0.011 0.421 0.002016 0.001974 0.001994 6.993e+04 3.791e+04 5.392e+04 1.577 -0.8328 0.3721 4.009e+05
128000.0 1000 -0.016 0.570 -0.011 0.422 0.002016 0.001974 0.001994 6.962e+04 3.807e+04 5.385e+04 1.572 -0.8372 0.3674 4.009e+05
128100.0 1000 -0.016 0.569 -0.011 0.422 0.002016 0.001974 0.001994 6.931e+04 3.824e+04 5.377e+04 1.567 -0.8417 0.3626 4.009e+05
128200.0 1000 -0.016 0.567 -0.011 0.423 0.002016 0.001974 0.001994 6.899e+04 3.841e+04 5.37e+04 1.562 -0.8461 0.3579 4.009e+05
128300.0 1000 -0.016 0.566 -0.011 0.424 0.002016 0.001974 0.001994 6.868e+04 3.858e+04 5.363e+04 1.557 -0.8505 0.3532 4.009e+05
128400.0 1000 -0.016 0.565 -0.011 0.425 0.002016 0.001974 0.001994 6.837e+04 3.875e+04 5.356e+04 1.552 -0.8549 0.3485 4.009e+05
128500.0 1000 -0.016 0.564 -0.011 0.426 0.002016 0.001974 0.001994 6.806e+04 3.892e+04 5.349e+04 1.547 -0.8593 0.3438 4.009e+05
128600.0 1000 -0.016 0.562 -0.011 0.427 0.002016 0.001974 0.001994 6.775e+04 3.91e+04 5.342e+04 1.542 -0.8637 0.3391 4.009e+05
128700.0 1000 -0.016 0.561 -0.011 0.428 0.002016 0.001974 0.001994 6.744e+04 3.927e+04 5.336e+04 1.537 -0.8681 0.3343 4.009e+05
128800.0 1000 -0.016 0.560 -0.011 0.429 0.002016 0.001974 0.001994 6.714e+04 3.944e+04 5.329e+04 1.532 -0.8726 0.3296 4.009e+05
128900.0 1000 -0.015 0.558 -0.011 0.430 0.002016 0.001974 0.001994 6.683e+04 3.962e+04 5.322e+04 1.527 -0.877 0.3249 4.009e+05
129000.0 1000 -0.015 0.557 -0.011 0.431 0.002016 0.001974 0.001994 6.653e+04 3.979e+04 5.316e+04 1.522 -0.8814 0.3202 4.009e+05
129100.0 1000 -0.015 0.556 -0.011 0.432 0.002016 0.001974 0.001994 6.622e+04 3.997e+04 5.31e+04 1.517 -0.8858 0.3155 4.009e+05
129200.0 1000 -0.015 0.555 -0.011 0.433 0.002016 0.001974 0.001994 6.592e+04 4.015e+04 5.303e+04 1.512 -0.8902 0.3108 4.009e+05
129300.0 1000 -0.015 0.553 -0.011 0.434 0.002016 0.001974 0.001994 6.562e+04 4.033e+04 5.297e+04 1.507 -0.8946 0.306 4.009e+05
129400.0 1000 -0.015 0.552 -0.012 0.435 0.002016 0.001974 0.001994 6.532e+04 4.051e+04 5.291e+04 1.502 -0.8991 0.3013 4.009e+05
129500.0 1000 -0.015 0.551 -0.012 0.436 0.002016 0.001974 0.001994 6.502e+04 4.069e+04 5.285e+04 1.497 -0.9035 0.2966 4.009e+05
129600.0 1000 -0.015 0.550 -0.012 0.437 0.002016 0.001974 0.001994 6.472e+04 4.087e+04 5.279e+04 1.492 -0.9079 0.2919 4.009e+05
129700.0 1000 -0.015 0.548 -0.012 0.438 0.002016 0.001974 0.001994 6.442e+04 4.105e+04 5.273e+04 1.487 -0.9123 0.2872 4.009e+05
129800.0 1000 -0.015 0.547 -0.012 0.439 0.002016 0.001974 0.001994 6.412e+04 4.123e+04 5.268e+04 1.482 -0.9167 0.2825 4.009e+05
129900.0 1000 -0.015 0.546 -0.012 0.440 0.002016 0.001974 0.001994 6.383e+04 4.142e+04 5.262e+04 1.477 -0.9211 0.2778 4.009e+05
130000.0 1000 -0.015 0.545 -0.012 0.441 0.002016 0.001974 0.001994 6.353e+04 4.16e+04 5.257e+04 1.472 -0.9255 0.273 4.009e+05
130100.0 1000 -0.015 0.543 -0.012 0.442 0.002016 0.001974 0.001994 6.324e+04 4.179e+04 5.251e+04 1.467 -0.93 0.2683 4.009e+05
130200.0 1000 -0.015 0.542 -0.012 0.443 0.002016 0.001974 0.001994 6.295e+04 4.197e+04 5.246e+04 1.462 -0.9344 0.2636 4.009e+05
130300.0 1000 -0.015 0.541 -0.012 0.444 0.002016 0.001974 0.001994 6.265e+04 4.216e+04 5.241e+04 1.457 -0.9388 0.2589 4.009e+05
130400.0 1000 -0.015 0.539 -0.012 0.445 0.002016 0.001974 0.001994 6.236e+04 4.235e+04 5.236e+04 1.452 -0.9432 0.2542 4.009e+05
130500.0 1000 -0.015 0.538 -0.012 0.446 0.002016 0.001974 0.001994 6.207e+04 4.254e+04 5.23e+04 1.447 -0.9476 0.2495 4.009e+05
130600.0 1000 -0.015 0.537 -0.012 0.447 0.002016 0.001974 0.001994 6.178e+04 4.273e+04 5.226e+04 1.442 -0.952 0.2447 4.009e+05
130700.0 1000 -0.015 0.536 -0.012 0.448 0.002016 0.001974 0.001994 6.15e+04 4.292e+04 5.221e+04 1.437 -0.9565 0.24 4.009e+05
130800.0 1000 -0.015 0.534 -0.012 0.449 0.002016 0.001974 0.001994 6.121e+04 4.311e+04 5.216e+04 1.431 -0.9609 0.2353 4.009e+05
130900.0 1000 -0.015 0.533 -0.012 0.450 0.002016 0.001974 0.001994 6.092e+04 4.33e+04 5.211e+04 1.426 -0.9653 0.2306 4.009e+05
131000.0 1000 -0.015 0.532 -0.012 0.451 0.002016 0.001974 0.001994 6.064e+04 4.35e+04 5.207e+04 1.421 -0.9697 0.2259 4.009e+05
131100.0 1000 -0.014 0.531 -0.012 0.452 0.002016 0.001974 0.001994 6.036e+04 4.369e+04 5.202e+04 1.416 -0.9741 0.2212 4.009e+05
131200.0 1000 -0.014 0.529 -0.012 0.453 0.002016 0.001974 0.001994 6.007e+04 4.389e+04 5.198e+04 1.411 -0.9785 0.2164 4.009e+05
131300.0 1000 -0.014 0.528 -0.012 0.454 0.002016 0.001974 0.001994 5.979e+04 4.408e+04 5.194e+04 1.406 -0.9829 0.2117 4.009e+05
131400.0 1000 -0.014 0.527 -0.013 0.455 0.002016 0.001974 0.001994 5.951e+04 4.428e+04 5.189e+04 1.401 -0.9874 0.207 4.009e+05
131500.0 1000 -0.014 0.526 -0.013 0.456 0.002016 0.001974 0.001994 5.923e+04 4.448e+04 5.185e+04 1.396 -0.9918 0.2023 4.009e+05
131600.0 1000 -0.014 0.525 -0.013 0.457 0.002016 0.001974 0.001994 5.895e+04 4.468e+04 5.181e+04 1.391 -0.9962 0.1976 4.009e+05
131700.0 1000 -0.014 0.523 -0.013 0.458 0.002016 0.001974 0.001994 5.867e+04 4.487e+04 5.177e+04 1.386 -1.001 0.1929 4.009e+05
131800.0 1000 -0.014 0.522 -0.013 0.459 0.002016 0.001974 0.001994 5.84e+04 4.508e+04 5.174e+04 1.381 -1.005 0.1881 4.009e+05
131900.0 1000 -0.014 0.521 -0.013 0.460 0.002016 0.001974 0.001994 5.812e+04 4.528e+04 5.17e+04 1.376 -1.009 0.1834 4.009e+05
132000.0 1000 -0.014 0.520 -0.013 0.461 0.002016 0.001974 0.001994 5.785e+04 4.548e+04 5.166e+04 1.371 -1.014 0.1787 4.009e+05
132100.0 1000 -0.014 0.518 -0.013 0.462 0.002016 0.001974 0.001994 5.757e+04 4.568e+04 5.163e+04 1.366 -1.018 0.174 4.009e+05
132200.0 1000 -0.014 0.517 -0.013 0.463 0.002016 0.001974 0.001994 5.73e+04 4.589e+04 5.159e+04 1.361 -1.023 0.1693 4.009e+05
132300.0 1000 -0.014 0.516 -0.013 0.464 0.002016 0.001974 0.001994 5.703e+04 4.609e+04 5.156e+04 1.356 -1.027 0.1646 4.009e+05
132400.0 1000 -0.014 0.515 -0.013 0.465 0.002016 0.001974 0.001994 5.676e+04 4.63e+04 5.153e+04 1.351 -1.032 0.1599 4.009e+05
132500.0 1000 -0.014 0.513 -0.013 0.466 0.002016 0.001974 0.001994 5.649e+04 4.65e+04 5.15e+04 1.346 -1.036 0.1551 4.009e+05
132600.0 1000 -0.014 0.512 -0.013 0.467 0.002016 0.001974 0.001994 5.622e+04 4.671e+04 5.147e+04 1.341 -1.04 0.1504 4.009e+05
132700.0 1000 -0.014 0.511 -0.013 0.468 0.002016 0.001974 0.001994 5.595e+04 4.692e+04 5.144e+04 1.336 -1.045 0.1457 4.009e+05
132800.0 1000 -0.014 0.510 -0.013 0.469 0.002016 0.001974 0.001994 5.568e+04 4.713e+04 5.141e+04 1.331 -1.049 0.141 4.009e+05
132900.0 1000 -0.014 0.509 -0.013 0.470 0.002016 0.001974 0.001994 5.542e+04 4.734e+04 5.138e+04 1.326 -1.054 0.1363 4.009e+05
133000.0 1000 -0.014 0.507 -0.013 0.471 0.002016 0.001974 0.001994 5.515e+04 4.755e+04 5.135e+04 1.321 -1.058 0.1316 4.009e+05
133100.0 1000 -0.014 0.506 -0.013 0.472 0.002016 0.001974 0.001994 5.489e+04 4.776e+04 5.133e+04 1.316 -1.062 0.1268 4.009e+05
133200.0 1000 -0.014 0.505 -0.013 0.473 0.002016 0.001974 0.001994 5.463e+04 4.798e+04 5.13e+04 1.311 -1.067 0.1221 4.009e+05
133300.0 1000 -0.013 0.504 -0.013 0.474 0.002016 0.001974 0.001994 5.437e+04 4.819e+04 5.128e+04 1.306 -1.071 0.1174 4.009e+05
133400.0 1000 -0.013 0.503 -0.014 0.475 0.002016 0.001974 0.001994 5.41e+04 4.84e+04 5.125e+04 1.301 -1.076 0.1127 4.009e+05
133500.0 1000 -0.013 0.501 -0.014 0.476 0.002016 0.001974 0.001994 5.385e+04 4.862e+04 5.123e+04 1.296 -1.08 0.108 4.009e+05
133600.0 1000 -0.013 0.500 -0.014 0.477 0.002016 0.001974 0.001994 5.359e+04 4.884e+04 5.121e+04 1.291 -1.084 0.1033 4.009e+05
133700.0 1000 -0.013 0.499 -0.014 0.478 0.002016 0.001974 0.001994 5.333e+04 4.905e+04 5.119e+04 1.286 -1.089 0.09855 4.009e+05
133800.0 1000 -0.013 0.498 -0.014 0.480 0.002016 0.001974 0.001994 5.307e+04 4.927e+04 5.117e+04 1.281 -1.093 0.09383 4.009e+05
133900.0 1000 -0.013 0.496 -0.014 0.481 0.002016 0.001974 0.001994 5.282e+04 4.949e+04 5.115e+04 1.276 -1.098 0.08911 4.009e+05
134000.0 1000 -0.013 0.495 -0.014 0.482 0.002016 0.001974 0.001994 5.256e+04 4.971e+04 5.114e+04 1.271 -1.102 0.0844 4.009e+05
134100.0 1000 -0.013 0.494 -0.014 0.483 0.002016 0.001974 0.001994 5.231e+04 4.993e+04 5.112e+04 1.266 -1.107 0.07968 4.009e+05
134200.0 1000 -0.013 0.493 -0.014 0.484 0.002016 0.001974 0.001994 5.206e+04 5.015e+04 5.11e+04 1.261 -1.111 0.07497 4.009e+05
134300.0 1000 -0.013 0.492 -0.014 0.485 0.002016 0.001974 0.001994 5.18e+04 5.038e+04 5.109e+04 1.256 -1.115 0.07025 4.009e+05
134400.0 1000 -0.013 0.491 -0.014 0.486 0.002016 0.001974 0.001994 5.155e+04 5.06e+04 5.108e+04 1.251 -1.12 0.06553 4.009e+05
134500.0 1000 -0.013 0.489 -0.014 0.487 0.002016 0.001974 0.001994 5.13e+04 5.082e+04 5.106e+04 1.246 -1.124 0.06082 4.009e+05
134600.0 1000 -0.013 0.488 -0.014 0.488 0.002016 0.001974 0.001994 5.105e+04 5.105e+04 5.105e+04 1.241 -1.129 0.0561 4.009e+05
134700.0 1000 -0.013 0.487 -0.014 0.489 0.002016 0.001974 0.001994 5.081e+04 5.128e+04 5.104e+04 1.236 -1.133 0.05139 4.009e+05
134800.0 1000 -0.013 0.486 -0.014 0.490 0.002016 0.001974 0.001994 5.056e+04 5.15e+04 5.103e+04 1.231 -1.137 0.04667 4.009e+05
134900.0 1000 -0.013 0.485 -0.014 0.491 0.002016 0.001974 0.001994 5.031e+04 5.173e+04 5.102e+04 1.226 -1.142 0.04196 4.009e+05
135000.0 1000 -0.013 0.483 -0.014 0.492 0.002016 0.001974 0.001994 5.007e+04 5.196e+04 5.101e+04 1.221 -1.146 0.03724 4.009e+05
135100.0 1000 -0.013 0.482 -0.014 0.494 0.002016 0.001974 0.001994 4.983e+04 5.219e+04 5.101e+04 1.216 -1.151 0.03252 4.009e+05
135200.0 1000 -0.013 0.481 -0.014 0.495 0.002016 0.001974 0.001994 4.958e+04 5.242e+04 5.1e+04 1.211 -1.155 0.02781 4.009e+05
135300.0 1000 -0.013 0.480 -0.015 0.496 0.002016 0.001974 0.001994 4.934e+04 5.265e+04 5.1e+04 1.206 -1.16 0.02309 4.009e+05
135400.0 1000 -0.012 0.479 -0.015 0.497 0.002016 0.001974 0.001994 4.91e+04 5.288e+04 5.099e+04 1.201 -1.164 0.01838 4.009e+05
